CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
9;CN;81780;C;18;0;;1.89955;2.39752;0.20382;ROSA;394;;0
9;CN;81968;E;22;0;;0.85925;0.12588;0.04274;AMARELA;392;;0
9;CN;83923;B;2;0;;1.47709;0.91191;0.34312;AZUL;391;;0
9;CN;88796;E;15;0;;1.38978;0.22855;0.24417;VERDE;411;;1
9;LC;23183;E;5;0;;2.49389;0.83639;0.14535;BRANCA;402;1.0;0
9;LC;31960;E;8;0;;3.26583;1.57241;0.25069;AMARELA;440;1.0;0
9;LC;33118;D;6;0;;1.94293;0.55952;0.2057;AMARELA;400;1.0;0
9;LC;33118;D;6;0;;1.94293;0.55952;0.2057;ROSA;401;1.0;0
9;LC;40428;B;5;0;;3.30891;0.84814;0.13652;BRANCA;441;1.0;0
9;LC;55113;C;7;0;;2.44844;0.25452;0.15842;VERDE;413;1.0;1
9;LC;60767;E;6;0;;1.8619;1.70239;0.25075;AZUL;399;1.0;0
9;LC;60767;E;6;0;;1.8619;1.70239;0.25075;LARANJA;409;1.0;1
9;LC;86967;D;5;0;;3.40425;-0.47958;0.16629;AZUL;439;1.0;0
9;LC;86967;D;5;0;;3.40425;-0.47958;0.16629;ROSA;442;1.0;0
9;MT;11720;B;14;0;;1.54842;2.44318;0.17992;AZUL;403;;0
9;MT;24793;B;11;0;;2.04369;0.78082;0.13885;VERDE;414;;1
9;MT;28085;B;7;0;;2.37328;2.04033;0.14653;CINZA;444;;0
9;MT;30605;D;20;0;;1.60132;1.03094;0.13719;AMARELA;443;;0
9;MT;36747;B;6;0;;1.4039;1.33266;0.1952;ROSA;446;;0
9;MT;38563;E;24;0;;1.45491;0.58108;0.32767;ROSA;405;;0
9;MT;41929;B;16;0;;1.81164;1.32947;0.16296;AZUL;445;;0
9;MT;87141;A;19;0;;0.80131;4.14316;0.1181;AMARELA;404;;0
9;MT;87141;A;19;0;;0.80131;4.14316;0.1181;LARANJA;410;;1
9;MT;95556;B;9;0;;2.22842;1.02866;0.13443;CINZA;406;;0
10;CH;8172;C;13;0;;2.4629;0.76307;0.17672;BRANCA;397;;0
10;CH;15471;B;18;0;;1.99275;1.89885;0.15561;BRANCA;437;;0
10;CH;18350;C;3;0;;1.68323;0.11244;0.20383;AMARELA;436;;0
10;CH;19410;B;2;0;;2.61739;0.27769;0.17128;AZUL;435;;0
10;CH;66214;B;11;0;;1.15442;1.88117;0.10267;AMARELA;396;;0
10;CH;66987;C;30;0;;1.6807;-0.22728;0.18248;ROSA;438;;0
10;CH;81916;E;6;0;;0.9804;1.31334;0.0939;ROSA;398;;0
10;CH;83848;A;28;0;;0.67598;0.5519;0.00798;AZUL;395;;0
10;CH;83848;A;28;0;;0.67598;0.5519;0.00798;LARANJA;408;;1
10;CH;97018;B;27;0;;2.41792;0.44522;0.19261;VERDE;412;;1
10;CN;17983;A;24;0;;2.70478;1.41041;0.14995;CINZA;393;;0
10;CN;24620;E;19;0;;3.87561;2.07102;0.20037;CINZA;432;;0
10;CN;25334;C;8;0;;1.8404;0.43413;0.19435;VERDE;411;;1
10;CN;31900;A;15;0;;1.65915;1.04694;0.25758;AMARELA;431;;0
10;CN;42006;B;30;0;;2.12666;0.69737;0.13978;AZUL;391;;0
10;CN;43703;D;6;0;;4.93511;1.20198;0.19216;ROSA;394;;0
10;CN;49333;C;27;0;;2.87849;0.07926;0.1558;ROSA;434;;0
10;CN;49778;B;8;0;;1.70982;1.04858;0.1943;AZUL;433;;0
10;CN;56286;D;27;0;;2.88725;2.23369;0.10286;AMARELA;392;;0
10;CN;56286;D;27;0;;2.88725;2.23369;0.10286;LARANJA;407;;1
10;LC;9098;B;7;0;;2.98893;0.64746;0.162;VERDE;413;1.0;1
10;LC;28184;C;6;0;;2.16165;1.32148;0.22811;AZUL;439;1.0;0
10;LC;28184;C;6;0;;2.16165;1.32148;0.22811;BRANCA;441;1.0;0
10;LC;31960;E;8;0;;3.26583;1.57241;0.25069;ROSA;442;1.0;0
10;LC;40428;B;5;0;;3.30891;0.84814;0.13652;AMARELA;440;1.0;0
10;LC;47905;E;8;0;;3.12504;0.77877;0.16214;AMARELA;400;1.0;0
10;LC;47905;E;8;0;;3.12504;0.77877;0.16214;AZUL;399;1.0;0
10;LC;47905;E;8;0;;3.12504;0.77877;0.16214;BRANCA;402;1.0;0
10;LC;47905;E;8;0;;3.12504;0.77877;0.16214;LARANJA;409;1.0;1
10;LC;47905;E;8;0;;3.12504;0.77877;0.16214;ROSA;401;1.0;0
10;MT;10252;B;22;0;;1.66203;1.36589;0.13107;AMARELA;443;;0
10;MT;18126;D;15;0;;2.02097;1.37153;0.18666;ROSA;446;;0
10;MT;20345;B;5;0;;3.06546;2.05558;0.11025;VERDE;414;;1
10;MT;30340;B;24;0;;2.07064;1.69086;0.10861;CINZA;444;;0
10;MT;31092;A;10;0;;3.25297;2.41786;0.28081;AZUL;445;;0
10;MT;61485;C;28;0;;1.60552;2.68705;0.25409;ROSA;405;;0
10;MT;84945;D;23;0;;0.76406;4.65555;0.13227;AMARELA;404;;0
10;MT;84945;D;23;0;;0.76406;4.65555;0.13227;LARANJA;410;;1
10;MT;86907;D;17;0;;1.35417;2.03899;0.09909;AZUL;403;;0
10;MT;96485;D;30;0;;2.48432;2.07643;0.19837;CINZA;406;;0
11;CH;20338;C;9;0;;2.08859;2.32242;0.25166;BRANCA;437;;0
11;CH;26920;A;8;0;;2.06454;2.51065;0.24616;AMARELA;436;;0
11;CH;28534;C;25;0;;2.84018;1.22549;0.17634;AZUL;435;;0
11;CH;49683;A;2;0;;2.04543;0.74139;0.20814;BRANCA;397;;0
11;CH;66754;D;21;0;;2.809;-0.0156;0.15158;ROSA;438;;0
11;CH;67012;D;8;0;;1.57485;1.06511;0.12223;AMARELA;396;;0
11;CH;81399;A;7;0;;1.08731;0.84798;0.23803;VERDE;412;;1
11;CH;82451;D;24;0;;3.08524;0.90303;0.16443;ROSA;398;;0
11;CH;84165;B;18;0;;1.42185;0.7908;0.03124;AZUL;395;;0
11;CH;84165;B;18;0;;1.42185;0.7908;0.03124;LARANJA;408;;1
11;CN;18168;D;20;0;;1.14588;1.3463;0.32872;AZUL;433;;0
11;CN;18231;A;14;0;;2.77928;1.67212;0.20189;ROSA;394;;0
11;CN;18373;B;20;0;;0.76288;0.24247;0.21882;ROSA;434;;0
11;CN;25204;D;2;0;;2.64991;1.74661;0.13377;LARANJA;407;;1
11;CN;25499;B;5;0;;2.56786;2.05471;0.36085;CINZA;432;;0
11;CN;48663;E;29;0;;3.57627;1.63399;0.08793;CINZA;393;;0
11;CN;49675;C;8;0;;3.97602;1.13989;0.17361;VERDE;411;;1
11;CN;55753;C;1;0;;3.58463;-0.6059;0.18169;AMARELA;431;;0
11;CN;81968;E;22;0;;0.85925;0.12588;0.04274;AZUL;391;;0
11;CN;84291;D;17;0;;1.6712;2.46941;0.13636;AMARELA;392;;0
11;LC;31174;C;22;0;;1.58641;1.20521;0.23911;AMARELA;400;;0
11;LC;32266;C;4;0;;3.89954;0.57072;0.16429;BRANCA;402;;0
11;LC;42793;B;20;0;;3.00561;0.56021;0.20781;ROSA;442;;0
11;LC;44273;E;23;0;;0.76939;0.2678;0.01939;ROSA;401;;0
11;LC;49475;B;4;0;;3.69346;-0.17429;0.19918;AZUL;439;;0
11;LC;49475;B;4;0;;3.69346;-0.17429;0.19918;BRANCA;441;;0
11;LC;62046;B;1;0;;1.74404;-0.16537;0.03589;AZUL;399;;0
11;LC;62046;B;1;0;;1.74404;-0.16537;0.03589;LARANJA;409;;1
11;LC;82946;E;1;0;;2.22374;0.30004;0.16308;VERDE;413;;1
11;LC;87833;A;15;0;;3.23853;0.22791;0.15813;AMARELA;440;;0
11;MT;9189;D;16;0;;1.61681;2.44593;0.11192;ROSA;405;;0
11;MT;11758;B;8;0;;2.52165;1.59123;0.16603;AMARELA;404;;0
11;MT;11758;B;8;0;;2.52165;1.59123;0.16603;LARANJA;410;;1
11;MT;12873;E;19;0;;3.91771;2.93145;0.13952;ROSA;446;;0
11;MT;15866;D;28;0;;2.00022;1.33919;0.09102;AZUL;445;;0
11;MT;30829;D;23;0;;2.31627;0.98615;0.154;VERDE;414;;1
11;MT;32469;D;30;0;;2.29924;1.97679;0.1483;CINZA;444;;0
11;MT;32541;E;18;0;;2.50805;2.2011;0.14073;AMARELA;443;;0
11;MT;40005;B;3;0;;2.16313;2.04605;0.18365;AZUL;403;;0
11;MT;82352;B;2;0;;2.4349;1.74779;0.22339;CINZA;406;;0
12;CH;31360;A;9;0;;1.31894;0.45809;0.22039;ROSA;398;;0
12;CH;47012;B;22;0;;3.07242;2.40178;0.20826;AMARELA;396;;0
12;CH;49943;A;27;0;;3.84842;0.6481;0.14619;ROSA;438;;0
12;CH;55549;D;25;0;;2.43276;0.62236;0.17232;VERDE;412;;1
12;CH;68289;C;17;0;;0.78374;1.46576;0.24601;AMARELA;436;;0
12;CH;79165;D;23;0;;3.41247;0.2849;0.13263;BRANCA;437;;0
12;CH;82228;D;19;0;;4.02261;0.96775;0.17554;BRANCA;397;;0
12;CH;84192;D;17;0;;2.19559;1.6262;0.15363;AZUL;395;;0
12;CH;84192;D;17;0;;2.19559;1.6262;0.15363;LARANJA;408;;1
12;CH;97986;A;28;0;;3.11004;0.91285;0.18011;AZUL;435;;0
12;CN;8568;A;28;0;;2.48746;-0.09785;0.19043;AMARELA;431;;0
12;CN;30038;E;29;0;;2.97316;0.61863;0.10857;AZUL;433;;0
12;CN;31130;B;16;0;;1.06568;0.76442;0.21612;VERDE;411;;1
12;CN;37732;D;16;0;;2.66587;0.38498;0.17627;ROSA;434;;0
12;CN;43722;D;8;0;;4.50872;1.66775;0.12154;ROSA;394;;0
12;CN;47592;E;12;0;;1.96091;0.61832;0.19121;CINZA;432;;0
12;CN;56286;D;27;0;;2.88725;2.23369;0.10286;AZUL;391;;0
12;CN;62247;C;19;0;;1.90393;1.8785;0.27172;AMARELA;392;;0
12;CN;62247;C;19;0;;1.90393;1.8785;0.27172;LARANJA;407;;1
12;CN;87974;A;3;0;;4.31314;1.03504;0.27747;CINZA;393;;0
12;LC;27854;B;24;0;;3.66771;0.82179;0.15245;ROSA;442;;0
12;LC;32266;C;4;0;;3.89954;0.57072;0.16429;AMARELA;400;;0
12;LC;32266;C;4;0;;3.89954;0.57072;0.16429;ROSA;401;;0
12;LC;44273;E;23;0;;0.76939;0.2678;0.01939;BRANCA;402;;0
12;LC;48608;D;28;0;;3.35326;-0.30275;0.14356;BRANCA;441;;0
12;LC;49475;B;4;0;;3.69346;-0.17429;0.19918;AMARELA;440;;0
12;LC;76046;E;1;0;;2.42681;0.3492;0.12012;VERDE;413;;1
12;LC;85319;B;13;0;;3.46268;0.37959;0.27053;AZUL;439;;0
12;LC;88888;D;16;0;;2.13756;0.64551;0.09542;AZUL;399;;0
12;LC;88888;D;16;0;;2.13756;0.64551;0.09542;LARANJA;409;;1
12;MT;9714;A;16;0;;1.29608;2.2573;0.10497;AZUL;445;;0
12;MT;11720;B;14;0;;1.54842;2.44318;0.17992;CINZA;406;;0
12;MT;15011;D;28;0;;2.1907;1.42683;0.18552;AMARELA;443;;0
12;MT;17360;A;25;0;;2.04425;1.81095;0.22729;AZUL;403;;0
12;MT;18126;D;15;0;;2.02097;1.37153;0.18666;CINZA;444;;0
12;MT;30605;D;20;0;;1.60132;1.03094;0.13719;ROSA;446;;0
12;MT;60077;C;10;0;;2.4147;1.97655;0.17656;VERDE;414;;1
12;MT;68172;C;20;0;;2.27998;1.44146;0.30754;ROSA;405;;0
12;MT;95556;B;9;0;;2.22842;1.02866;0.13443;AMARELA;404;;0
12;MT;95556;B;9;0;;2.22842;1.02866;0.13443;LARANJA;410;;1
13;CH;20109;B;24;0;;3.76399;0.57236;0.22484;AZUL;395;;0
13;CH;20109;B;24;0;;3.76399;0.57236;0.22484;LARANJA;408;;1
13;CH;24292;A;4;0;;3.69706;0.41133;0.19062;BRANCA;437;;0
13;CH;25520;B;6;0;;0.75649;1.2834;0.26741;ROSA;438;;0
13;CH;37521;D;15;0;;2.27318;0.94294;0.14533;AMARELA;396;;0
13;CH;43758;E;6;0;;2.1742;0.66138;0.13797;VERDE;412;;1
13;CH;44604;C;5;0;;3.43894;0.97831;0.10855;ROSA;398;;0
13;CH;45306;B;7;0;;1.33884;2.80117;0.16665;BRANCA;397;;0
13;CH;60024;C;13;0;;1.48027;0.2402;0.19458;AMARELA;436;;0
13;CH;85274;A;14;0;;1.77097;0.11658;0.21363;AZUL;435;;0
13;CN;15945;B;14;0;;3.33562;1.36703;0.16365;ROSA;434;;0
13;CN;29314;A;12;0;;2.99893;0.79164;0.15317;VERDE;411;;1
13;CN;29629;A;9;0;;3.66489;0.24744;0.19369;AZUL;433;;0
13;CN;36884;E;25;0;;2.07918;1.57822;0.1632;CINZA;432;;0
13;CN;49333;C;27;0;;2.87849;0.07926;0.1558;AMARELA;431;;0
13;CN;76032;B;23;0;;2.03532;1.01157;0.21543;AMARELA;392;;0
13;CN;76032;B;23;0;;2.03532;1.01157;0.21543;LARANJA;407;;1
13;CN;81971;B;22;0;;2.43217;2.43127;0.10862;CINZA;393;;0
13;CN;84291;D;17;0;;1.6712;2.46941;0.13636;AZUL;391;;0
13;CN;89981;A;9;0;;1.48688;1.61043;0.26684;ROSA;394;;0
13;LC;23784;A;29;0;;1.04729;1.07423;0.25133;AZUL;399;;0
13;LC;23784;A;29;0;;1.04729;1.07423;0.25133;LARANJA;409;;1
13;LC;28997;A;17;0;;2.4312;1.37674;0.19208;AZUL;439;;0
13;LC;29528;A;12;0;;1.36953;0.02916;0.02133;ROSA;401;;0
13;LC;29586;B;20;0;;3.0576;1.26179;0.08981;BRANCA;402;;0
13;LC;44273;E;23;0;;0.76939;0.2678;0.01939;AMARELA;400;;0
13;LC;81713;A;18;0;;2.83977;0.23308;0.17877;BRANCA;441;;0
13;LC;86480;A;24;0;;2.39054;-0.25251;0.16773;ROSA;442;;0
13;LC;90039;B;4;0;;2.82408;0.44957;0.13654;VERDE;413;;1
13;LC;96730;D;16;0;;2.69885;0.34002;0.10592;AMARELA;440;;0
13;MT;7298;C;16;0;;2.17579;1.06257;0.12803;VERDE;414;;1
13;MT;18126;D;15;0;;2.02097;1.37153;0.18666;AZUL;445;;0
13;MT;26050;C;26;0;;1.42986;2.73244;0.18228;ROSA;446;;0
13;MT;31092;A;10;0;;3.25297;2.41786;0.28081;CINZA;444;;0
13;MT;43322;E;7;0;;0.96268;1.34664;0.01124;AZUL;403;;0
13;MT;43906;C;12;0;;1.91773;3.70512;0.08701;ROSA;405;;0
13;MT;44588;E;29;0;;1.70171;2.43032;0.16463;AMARELA;443;;0
13;MT;86907;D;17;0;;1.35417;2.03899;0.09909;CINZA;406;;0
13;MT;96485;D;30;0;;2.48432;2.07643;0.19837;AMARELA;404;;0
13;MT;96485;D;30;0;;2.48432;2.07643;0.19837;LARANJA;410;;1
14;CH;18350;C;3;0;;1.68323;0.11244;0.20383;BRANCA;437;;0
14;CH;29085;B;11;0;;3.658;1.22452;0.23857;AMARELA;396;;0
14;CH;31752;A;11;0;;0.79125;0.4275;0.23451;ROSA;438;;0
14;CH;38250;D;9;0;;3.00837;0.49169;0.13877;ROSA;398;;0
14;CH;54060;B;12;0;;1.34111;1.25968;0.22337;AMARELA;436;;0
14;CH;81916;E;6;0;;0.9804;1.31334;0.0939;AZUL;395;;0
14;CH;81916;E;6;0;;0.9804;1.31334;0.0939;LARANJA;408;;1
14;CH;84226;E;26;0;;3.15884;0.92459;0.095;BRANCA;397;;0
14;CH;84227;C;19;0;;3.01735;0.5293;0.14877;AZUL;435;;0
14;CH;90248;A;9;0;;2.69848;-0.19923;0.15894;VERDE;412;;1
14;CN;18373;B;20;0;;0.76288;0.24247;0.21882;AMARELA;431;;0
14;CN;26499;E;3;0;;2.39733;1.61597;0.18759;AZUL;433;;0
14;CN;26559;E;1;0;;4.43423;1.76617;0.08149;CINZA;432;;0
14;CN;43722;D;8;0;;4.50872;1.66775;0.12154;AMARELA;392;;0
14;CN;43722;D;8;0;;4.50872;1.66775;0.12154;LARANJA;407;;1
14;CN;45153;E;19;0;;4.47081;0.65969;0.15893;ROSA;434;;0
14;CN;49555;A;12;0;;1.35058;0.85071;0.01215;ROSA;394;;0
14;CN;59829;C;1;0;;2.90199;2.46786;0.0832;CINZA;393;;0
14;CN;62247;C;19;0;;1.90393;1.8785;0.27172;AZUL;391;;0
14;CN;68726;B;5;0;;3.50175;1.13159;0.23598;VERDE;411;;1
14;LC;27809;C;17;0;;3.14781;1.61104;0.18123;AMARELA;440;;0
14;LC;36051;D;29;0;;2.29441;1.05486;0.21328;ROSA;442;;0
14;LC;36865;A;12;0;;1.16082;-0.47212;0.00887;BRANCA;402;;0
14;LC;38057;E;4;0;;2.08536;0.3332;0.10324;AZUL;399;;0
14;LC;38057;E;4;0;;2.08536;0.3332;0.10324;LARANJA;409;;1
14;LC;62046;B;1;0;;1.74404;-0.16537;0.03589;AMARELA;400;;0
14;LC;68284;B;25;0;;1.96831;0.74872;0.12595;ROSA;401;;0
14;LC;77701;E;1;0;;2.07541;0.39779;0.17463;VERDE;413;;1
14;LC;90147;C;1;0;;3.30896;0.61716;0.12142;BRANCA;441;;0
14;LC;97302;E;11;0;;2.82804;0.41827;0.10508;AZUL;439;;0
14;MT;8363;C;2;0;;1.662;2.184;0.18;AZUL;445;;0
14;MT;15866;D;28;0;;2.00022;1.33919;0.09102;CINZA;444;;0
14;MT;23221;A;17;0;;0.76484;2.71854;0.18563;AMARELA;443;;0
14;MT;27831;B;12;0;;1.54351;1.29578;0.17641;ROSA;446;;0
14;MT;40005;B;3;0;;2.16313;2.04605;0.18365;CINZA;406;;0
14;MT;76581;E;17;0;;1.9684;1.96834;0.14452;VERDE;414;;1
14;MT;82352;B;2;0;;2.4349;1.74779;0.22339;AMARELA;404;;0
14;MT;82352;B;2;0;;2.4349;1.74779;0.22339;LARANJA;410;;1
14;MT;85776;B;29;0;;1.67089;2.41733;0.24803;AZUL;403;;0
14;MT;96088;E;5;0;;2.7463;2.15592;0.06966;ROSA;405;;0
15;CH;8456;B;6;0;;3.69069;0.63388;0.16417;AMARELA;396;;0
15;CH;16422;E;22;0;;2.7308;0.96377;0.22682;AMARELA;436;;0
15;CH;26920;A;8;0;;2.06454;2.51065;0.24616;BRANCA;437;;0
15;CH;43284;D;23;0;;0.60432;3.25992;0.08798;ROSA;398;;0
15;CH;53963;A;20;0;;2.9889;0.61953;0.19758;ROSA;438;;0
15;CH;78972;A;3;0;;1.14335;0.19197;0.19121;AZUL;435;;0
15;CH;82451;D;24;0;;3.08524;0.90303;0.16443;AZUL;395;;0
15;CH;82451;D;24;0;;3.08524;0.90303;0.16443;LARANJA;408;;1
15;CH;83848;A;28;0;;0.67598;0.5519;0.00798;BRANCA;397;;0
15;CH;86167;C;10;0;;3.3575;-0.29825;0.16064;VERDE;412;;1
15;CN;16902;D;17;0;;2.28624;1.06386;0.16702;AMARELA;431;;0
15;CN;31378;B;10;0;;2.23615;0.79145;0.15778;VERDE;411;;1
15;CN;31900;A;15;0;;1.65915;1.04694;0.25758;CINZA;432;;0
15;CN;47592;E;12;0;;1.96091;0.61832;0.19121;AZUL;433;;0
15;CN;48651;A;7;0;;2.34718;1.00391;0.22499;ROSA;434;;0
15;CN;64059;D;5;0;;3.73264;1.18769;0.12778;ROSA;394;;0
15;CN;76032;B;23;0;;2.03532;1.01157;0.21543;AZUL;391;;0
15;CN;88958;D;13;0;;3.45481;0.81755;0.26187;CINZA;393;;0
15;CN;89981;A;9;0;;1.48688;1.61043;0.26684;AMARELA;392;;0
15;CN;89981;A;9;0;;1.48688;1.61043;0.26684;LARANJA;407;;1
15;LC;18642;D;30;0;;2.08588;0.48827;0.20928;AMARELA;400;;0
15;LC;30269;E;14;0;;1.8544;0.82214;0.20614;AMARELA;440;;0
15;LC;39530;A;25;0;;2.55207;1.54953;0.14433;ROSA;401;;0
15;LC;39670;D;18;0;;2.13914;0.93986;0.11246;AZUL;399;;0
15;LC;39670;D;18;0;;2.13914;0.93986;0.11246;LARANJA;409;;1
15;LC;46834;C;12;0;;3.93945;0.91634;0.15994;BRANCA;441;;0
15;LC;47209;A;23;0;;1.56553;-0.02823;0.23517;ROSA;442;;0
15;LC;55614;E;11;0;;1.23741;-0.96448;0.20392;VERDE;413;;1
15;LC;61636;D;22;0;;2.10962;0.66029;0.15184;BRANCA;402;;0
15;LC;62671;E;16;0;;4.27132;0.24731;0.12471;AZUL;439;;0
15;MT;9714;A;16;0;;1.29608;2.2573;0.10497;CINZA;444;;0
15;MT;11720;B;14;0;;1.54842;2.44318;0.17992;AMARELA;404;;0
15;MT;11720;B;14;0;;1.54842;2.44318;0.17992;LARANJA;410;;1
15;MT;16883;E;3;0;;0.89154;1.16465;0.25916;AMARELA;443;;0
15;MT;17360;A;25;0;;2.04425;1.81095;0.22729;CINZA;406;;0
15;MT;30867;C;14;0;;2.04956;1.2004;0.24995;VERDE;414;;1
15;MT;37469;D;13;0;;1.93126;2.3923;0.11964;ROSA;446;;0
15;MT;40623;E;8;0;;2.11776;1.49537;0.13856;AZUL;445;;0
15;MT;45300;C;13;0;;0.92225;3.2473;0.18467;ROSA;405;;0
15;MT;95556;B;9;0;;2.22842;1.02866;0.13443;AZUL;403;;0
16;CH;25281;A;21;0;;1.50343;1.89255;0.14213;AMARELA;396;;0
16;CH;28757;D;1;0;;2.62786;1.07698;0.12508;AMARELA;436;;0
16;CH;31360;A;9;0;;1.31894;0.45809;0.22039;AZUL;395;;0
16;CH;31360;A;9;0;;1.31894;0.45809;0.22039;LARANJA;408;;1
16;CH;62886;A;11;0;;2.12789;0.86497;0.28032;VERDE;412;;1
16;CH;79165;D;23;0;;3.41247;0.2849;0.13263;ROSA;438;;0
16;CH;81598;E;3;0;;1.85031;0.57925;0.11344;ROSA;398;;0
16;CH;81738;E;26;0;;1.84099;0.74416;0.16928;AZUL;435;;0
16;CH;82519;B;29;0;;2.86771;1.13694;0.20452;BRANCA;437;;0
16;CH;84165;B;18;0;;1.42185;0.7908;0.03124;BRANCA;397;;0
16;CN;17096;E;17;0;;3.13582;1.17586;0.12826;VERDE;411;;1
16;CN;26843;E;4;0;;1.04515;2.77185;0.14751;ROSA;394;;0
16;CN;29460;D;7;0;;4.15611;1.606;0.17345;AMARELA;392;;0
16;CN;29460;D;7;0;;4.15611;1.606;0.17345;LARANJA;407;;1
16;CN;36884;E;25;0;;2.07918;1.57822;0.1632;AZUL;433;;0
16;CN;50248;D;5;0;;2.68559;1.26039;0.23368;CINZA;432;;0
16;CN;60062;B;21;0;;1.78156;2.48622;0.34272;ROSA;434;;0
16;CN;75966;D;22;0;;3.96687;-0.5152;0.14304;AMARELA;431;;0
16;CN;84223;A;10;0;;3.62376;2.04059;0.13436;CINZA;393;;0
16;CN;87974;A;3;0;;4.31314;1.03504;0.27747;AZUL;391;;0
16;LC;32001;C;24;0;;1.37579;0.9032;0.17561;AZUL;439;;0
16;LC;39391;A;18;0;;2.02914;0.19721;0.20715;ROSA;442;;0
16;LC;48314;A;28;0;;2.60576;-0.0301;0.2009;AZUL;399;;0
16;LC;48314;A;28;0;;2.60576;-0.0301;0.2009;LARANJA;409;;1
16;LC;48608;D;28;0;;3.35326;-0.30275;0.14356;AMARELA;440;;0
16;LC;56332;C;9;0;;1.58053;0.33291;0.20794;VERDE;413;;1
16;LC;84452;A;17;0;;3.11514;0.51239;0.23312;ROSA;401;;0
16;LC;85411;A;16;0;;1.96111;1.137;0.10859;AMARELA;400;;0
16;LC;86768;E;19;0;;2.1562;-0.11227;0.02547;BRANCA;402;;0
16;LC;96730;D;16;0;;2.69885;0.34002;0.10592;BRANCA;441;;0
16;MT;10252;B;22;0;;1.66203;1.36589;0.13107;CINZA;444;;0
16;MT;15972;D;21;0;;1.2606;2.09394;0.14228;AZUL;445;;0
16;MT;17291;B;3;0;;1.50418;1.51711;0.14864;ROSA;446;;0
16;MT;17360;A;25;0;;2.04425;1.81095;0.22729;ROSA;405;;0
16;MT;23384;A;11;0;;2.73592;2.55633;0.10295;AMARELA;443;;0
16;MT;27263;E;12;0;;3.03257;1.89224;0.19544;VERDE;414;;1
16;MT;43322;E;7;0;;0.96268;1.34664;0.01124;CINZA;406;;0
16;MT;86907;D;17;0;;1.35417;2.03899;0.09909;AMARELA;404;;0
16;MT;86907;D;17;0;;1.35417;2.03899;0.09909;LARANJA;410;;1
16;MT;96485;D;30;0;;2.48432;2.07643;0.19837;AZUL;403;;0
17;CH;8172;C;13;0;;2.4629;0.76307;0.17672;ROSA;398;;0
17;CH;24292;A;4;0;;3.69706;0.41133;0.19062;ROSA;438;;0
17;CH;38765;C;15;0;;0.99919;1.02893;0.23291;AMARELA;436;;0
17;CH;77799;C;29;0;;4.07841;0.72381;0.20354;BRANCA;437;;0
17;CH;78146;E;8;0;;4.15431;0.99679;0.17249;AZUL;395;;0
17;CH;78146;E;8;0;;4.15431;0.99679;0.17249;LARANJA;408;;1
17;CH;83639;E;25;0;;2.65599;0.31596;0.13293;AZUL;435;;0
17;CH;83836;E;4;0;;4.42165;0.96735;0.16352;AMARELA;396;;0
17;CH;84192;D;17;0;;2.19559;1.6262;0.15363;BRANCA;397;;0
17;CH;97654;C;11;0;;1.96143;0.76133;0.13822;VERDE;412;;1
17;CN;17576;C;17;0;;3.69266;-0.06027;0.18931;AMARELA;431;;0
17;CN;26559;E;1;0;;4.43423;1.76617;0.08149;AZUL;433;;0
17;CN;33127;D;13;0;;3.76221;1.51174;0.05901;ROSA;434;;0
17;CN;44722;C;13;0;;1.85458;-0.36427;0.20283;CINZA;432;;0
17;CN;59980;E;2;0;;3.62645;1.11215;0.11193;AMARELA;392;;0
17;CN;59980;E;2;0;;3.62645;1.11215;0.11193;LARANJA;407;;1
17;CN;68394;A;8;0;;3.11856;1.34402;0.12344;CINZA;393;;0
17;CN;78598;C;1;0;;4.32516;1.62067;0.21273;ROSA;394;;0
17;CN;81971;B;22;0;;2.43217;2.43127;0.10862;AZUL;391;;0
17;CN;84538;D;7;0;;3.51894;1.29007;0.14989;VERDE;411;;1
17;LC;27809;C;17;0;;3.14781;1.61104;0.18123;BRANCA;441;;0
17;LC;30469;A;20;0;;1.8824;1.22143;0.09514;AZUL;399;;0
17;LC;30469;A;20;0;;1.8824;1.22143;0.09514;LARANJA;409;;1
17;LC;30686;D;25;0;;2.89405;0.22967;0.17834;AZUL;439;;0
17;LC;82891;D;15;0;;2.01242;0.70413;0.0707;BRANCA;402;;0
17;LC;84030;E;9;0;;2.05746;0.42696;0.17289;VERDE;413;;1
17;LC;84042;E;9;0;;2.68914;0.1005;0.04255;AMARELA;400;;0
17;LC;86081;C;11;0;;2.39362;0.35936;0.13041;AMARELA;440;;0
17;LC;96950;E;21;0;;0.70988;2.33551;0.13044;ROSA;401;;0
17;LC;96977;E;17;0;;3.13201;0.3352;0.09055;ROSA;442;;0
17;MT;27497;D;5;0;;2.51898;1.53058;0.16546;AZUL;445;;0
17;MT;27801;C;12;0;;1.15457;2.0935;0.19889;ROSA;446;;0
17;MT;29915;D;15;0;;2.2319;2.33706;0.10368;AZUL;403;;0
17;MT;32541;E;18;0;;2.50805;2.2011;0.14073;CINZA;444;;0
17;MT;40005;B;3;0;;2.16313;2.04605;0.18365;AMARELA;404;;0
17;MT;40005;B;3;0;;2.16313;2.04605;0.18365;LARANJA;410;;1
17;MT;41929;B;16;0;;1.81164;1.32947;0.16296;AMARELA;443;;0
